category,priority,year,month,latitude,longitude,district
TRAFFIC INCIDENT,1,2018,10,29.96525082,-90.11065874,2
WARR STOP WITH RELEASE,0,2018,10,30.00405399,-90.03570694,3
COMPLAINT OTHER,1,2018,10,30.03178971,-89.92405327,7
EXTORTION (THREATS),1,2018,10,29.92964614,-90.10214382,6
RETURN FOR ADDITIONAL INFO,1,2018,10,29.94983828,-90.03189416,4
TRAFFIC INCIDENT,1,2018,10,30.00405399,-90.03570694,3
SIMPLE BATTERY,1,2018,10,30.02756361,-89.96817036,7
AREA CHECK,1,2018,10,29.96537399,-90.09122417,1
RECOVERY OF REPORTED STOLEN VEHICLE,1,2018,10,30.02756361,-89.96817036,7
COMPLAINT OTHER,1,2018,10,29.9260399,-90.016889,4
COMPLAINT OTHER,1,2018,10,29.95476192,-90.07192315,8
"BURGLAR ALARM, SILENT",1,2018,10,29.92027035,-90.10686524,2
DOMESTIC DISTURBANCE,1,2018,10,29.97039035,-90.07881605,1
AREA CHECK,1,2018,10,29.99119591,-90.10788782,3
COMPLAINT OTHER,1,2018,10,29.96360067,-90.0667283,1
AUTO ACCIDENT,1,2018,10,29.97306012,-90.06078169,5
TRAFFIC INCIDENT,1,2018,10,29.96925412,-90.0323419,5
WARR STOP WITH RELEASE,0,2018,10,29.96525082,-90.11065874,2
WARR STOP WITH RELEASE,0,2018,10,29.96525082,-90.11065874,2
"BURGLAR ALARM, SILENT, FAR NO RESPONSE",0,2018,10,29.97624714,-90.10364079,3
COMPLAINT OTHER,1,2018,10,29.96028239,-90.06261253,8
TRAFFIC INCIDENT,1,2018,10,29.96031231,-90.03596569,5
COMPLAINT OTHER,1,2018,10,30.0460328,-89.96269535,7
COMPLAINT OTHER,1,2018,10,30.0214396,-90.01319949,7
RETURN FOR ADDITIONAL INFO,1,2018,10,30.00540813,-90.07471359,3
DRUG VIOLATIONS,1,2018,10,30.02269234,-90.01326024,7
PROWLER,2,2018,10,29.95386395,-90.0686167,8
COMPLAINT OTHER,1,2018,10,29.92119054,-89.99436272,4
NOISE COMPLAINT,1,2018,10,29.95109142,-90.12767726,2
SIMPLE BURGLARY VEHICLE,0,2018,10,29.95542795,-90.06687159,8
COMPLAINT OTHER,1,2018,10,29.98388945,-90.07681988,3
HIT & RUN,1,2018,10,30.03159794,-90.06587582,3
RETURN FOR ADDITIONAL INFO,1,2018,10,29.94326883,-90.07320678,6
AREA CHECK,1,2018,10,29.96957732,-90.08752623,1
COMPLAINT OTHER,1,2018,10,30.02545042,-89.98023413,7
TRAFFIC INCIDENT,1,2018,10,29.94133429,-90.109647,2
MENTAL PATIENT,2,2018,10,0,0,6
AUTO ACCIDENT,1,2018,10,29.95911837,-90.07805934,1
DISTURBANCE (OTHER),2,2018,10,29.9454157,-90.08542676,6
COMPLAINT OTHER,1,2018,10,30.01617794,-90.03496556,3
COMPLAINT OTHER,1,2018,10,29.96183005,-90.0919404,1
AUTO ACCIDENT,2,2018,10,29.99710658,-90.04464309,3
AREA CHECK,1,2018,10,29.96864508,-90.10406003,1
MUNICIPAL ATTACHMENT,1,2018,10,30.00405399,-90.03570694,3
MEDICAL,2,2018,10,0,0,5
TRAFFIC INCIDENT,1,2018,10,29.92307661,-90.02987867,4
DISTURBANCE (OTHER),1,2018,10,29.96323454,-90.06429576,8
RETURN FOR ADDITIONAL INFO,1,2018,10,30.04951094,-89.95654089,7
TRAFFIC INCIDENT,1,2018,10,29.96020001,-90.12389783,2
COMPLAINT OTHER,2,2018,10,29.96173197,-90.11440273,2
COMPLAINT OTHER,1,2018,10,29.95841967,-90.09152112,1
RECKLESS DRIVING,2,2018,10,30.0732017,-89.92551258,7
COMPLAINT OTHER,1,2018,10,29.94215747,-90.08670919,6
MEDICAL,2,2018,10,0,0,4
COMPLAINT OTHER,1,2018,10,29.93582306,-90.04043686,4
AREA CHECK,1,2018,10,29.98345532,-90.11084165,3
COMPLAINT OTHER,1,2018,10,29.92030456,-90.12150152,2
COMPLAINT OTHER,1,2018,10,29.96149292,-90.09334321,1
SUSPICIOUS PERSON,2,2018,10,29.93058617,-90.09120236,6
SUSPICIOUS PERSON,2,2018,10,30.02170334,-90.05210794,3
DISTURBANCE (OTHER),2,2018,10,30.01271774,-89.99571835,7
COMPLAINT OTHER,1,2018,10,29.96187114,-90.10971669,2
AUTO THEFT,0,2018,10,29.99537641,-90.10930129,3
SIMPLE BURGLARY VEHICLE,1,2018,10,29.96730957,-90.06363632,1
SUSPICIOUS PERSON,2,2018,10,29.96517868,-90.12840966,2
FUGITIVE ATTACHMENT,1,2018,10,29.94490103,-90.0789326,6
FUGITIVE ATTACHMENT,1,2018,10,29.94490103,-90.0789326,6
"BURGLAR ALARM, SILENT",1,2018,10,29.98575376,-90.0623845,5
SIMPLE RAPE,2,2018,10,0,0,2
AREA CHECK,1,2018,10,29.99406256,-90.07356691,3
WARR STOP WITH RELEASE,0,2018,10,29.96517868,-90.12840966,2
TRAFFIC INCIDENT,1,2018,10,29.96142882,-90.02059933,5
AREA CHECK,1,2018,10,30.01180892,-90.10476956,3
COMPLAINT OTHER,1,2018,10,29.92007218,-90.00807115,4
LOST PROPERTY,0,2018,10,29.96428411,-90.02975123,5
BUSINESS CHECK,1,2018,10,29.9163153,-90.1173786,2
SUSPICIOUS PERSON,2,2018,10,29.9659667,-90.11335222,2
"BURGLAR ALARM, SILENT",1,2018,10,29.96666083,-90.06681645,1
COMPLAINT OTHER,1,2018,10,29.95011851,-90.03174091,4
LOST PROPERTY,0,2018,10,29.96311691,-90.05757696,8
DRUG VIOLATIONS,1,2018,10,29.95428708,-90.07129465,8
COMPLAINT OTHER,1,2018,10,29.92030466,-90.00460423,4
AREA CHECK,1,2018,10,29.9427073,-90.09927512,2
HOLD UP ALARM,2,2018,10,29.93578091,-90.1300299,2
MEDICAL,2,2018,10,0,0,5
HIT & RUN,1,2018,10,29.98955718,-90.06049078,3
HIT & RUN,1,2018,10,29.97323996,-90.1157665,3
COMPLAINT OTHER,1,2018,10,29.96648533,-90.09377278,1
FIGHT,2,2018,10,29.96971363,-90.06282859,5
MISSING JUVENILE,1,2018,10,0,0,5
UNCLASSIFIED DEATH,1,2018,10,29.96340767,-90.0581862,8
COMPLAINT OTHER,1,2018,10,29.9277875,-90.09368211,6
AUTO ACCIDENT,1,2018,10,29.99401838,-90.06620346,3
DISTURBANCE (OTHER),1,2018,10,29.97093102,-90.06697126,1
PROWLER,2,2018,10,30.03949673,-89.97751713,7
WARR STOP WITH RELEASE,0,2018,10,30.00405399,-90.03570694,3
DISTURBANCE (OTHER),2,2018,10,30.03675741,-89.91204772,7
DRUG VIOLATIONS,1,2018,10,29.99401838,-90.06620346,3
DISTURBANCE (OTHER),1,2018,10,29.95273601,-90.07073991,8
AREA CHECK,1,2018,10,30.0181362,-90.11114874,3
COMPLAINT OTHER,1,2018,10,30.00552926,-90.03669567,3
TRAFFIC INCIDENT,1,2018,10,29.98694602,-90.07267809,3
SUSPICIOUS PERSON,1,2018,10,29.97663289,-90.04596447,5
MENTAL PATIENT,2,2018,10,0,0,7
DISTURBANCE (OTHER),1,2018,10,29.96246664,-90.05276772,5
PROWLER,2,2018,10,29.94142726,-90.08483267,6
RETURN FOR ADDITIONAL INFO,1,2018,10,30.00405399,-90.03570694,3
COMPLAINT OTHER,1,2018,10,29.95980976,-90.06028611,8
DISTURBANCE (OTHER),1,2018,10,29.9487573,-90.06790767,8
COMPLAINT OTHER,1,2018,10,29.95181406,-90.06727699,8
COMPLAINT OTHER,1,2018,10,29.99043329,-90.06178702,3
TRAFFIC INCIDENT,1,2018,10,29.94041558,-90.10805235,2
TRAFFIC INCIDENT,1,2018,10,29.96195671,-90.05998273,8
DISTURBANCE (OTHER),2,2018,10,30.03706174,-89.91215549,7
COMPLAINT OTHER,1,2018,10,30.03186669,-90.02455683,7
DISTURBANCE (OTHER),2,2018,10,29.92883397,-90.09050425,6
"BURGLAR ALARM, SILENT",1,2018,10,29.93572219,-90.0744412,6
DRUG VIOLATIONS,1,2018,10,29.98694602,-90.07267809,3
COMPLAINT OTHER,1,2018,10,29.95732229,-90.07117063,8
AREA CHECK,1,2018,10,30.00411603,-90.10268056,3
SIMPLE BATTERY DOMESTIC,2,2018,10,29.9441617,-90.08099121,6
RETURN FOR ADDITIONAL INFO,1,2018,10,29.94983828,-90.03189416,4
AUTO ACCIDENT,1,2018,10,29.9559768,-90.08757699,1
SUSPICIOUS PERSON,1,2018,10,29.95124091,-90.03858886,4
COMPLAINT OTHER,1,2018,10,0.0,0.0,0
HIT & RUN WITH INJURIES,2,2018,10,30.04147745,-89.9226734,7
HIT & RUN,1,2018,10,29.99900703,-90.10399095,3
COMPLAINT OTHER,1,2018,10,29.93046358,-90.07270373,6
TRAFFIC INCIDENT,1,2018,10,29.94000533,-90.08720421,6
SHOPLIFTING,0,2018,10,30.0036888,-90.03844624,3
COMPLAINT OTHER,1,2018,10,29.97265873,-90.06443373,5
COMPLAINT OTHER,1,2018,10,29.93620565,-90.07814259,6
FIGHT,2,2018,10,29.98050813,-90.06264224,5
EXTORTION (THREATS),1,2018,10,29.93501445,-90.12302363,2
AUTO ACCIDENT,2,2018,10,29.95998227,-90.07692502,1
TRAFFIC INCIDENT,1,2018,10,29.96932619,-90.06839956,1
DIRECTED PATROL,1,2018,10,29.92060214,-90.02257559,4
"OBSCENITY, EXPOSING",2,2018,10,30.01421241,-89.98788543,7
DRUG VIOLATIONS,1,2018,10,29.97988132,-90.08484653,1
SHOPLIFTING,1,2018,10,29.94110394,-90.09458812,6
RETURN FOR ADDITIONAL INFO,1,2018,10,30.00540813,-90.07471359,3
COMPLAINT OTHER,1,2018,10,30.04653615,-89.96460248,7
TOW IMPOUNDED VEHICLE (PRIVATE),0,2018,10,29.96644278,-90.03505989,5
SUICIDE THREAT,2,2018,10,0,0,5
RETURN FOR ADDITIONAL INFO,1,2018,10,29.95926043,-90.06984257,1
COMPLAINT OTHER,1,2018,10,29.95926043,-90.06984257,1
TRAFFIC INCIDENT,1,2018,10,29.94529887,-90.09198713,6
FIGHT,2,2018,10,29.95282347,-90.06636912,8
HIT & RUN,1,2018,10,30.00535623,-90.02418795,3
TRAFFIC INCIDENT,1,2018,10,29.95821734,-90.07251601,1
THEFT,1,2018,10,29.94110394,-90.09458812,6
TRAFFIC INCIDENT,1,2018,10,29.96712705,-90.07037715,1
DISTURBANCE (OTHER),1,2018,10,29.93620565,-90.07814259,6
COMPLAINT OTHER,1,2018,10,29.96107665,-90.11033628,2
DIRECTED TRAFFIC ENFORCEMENT,1,2018,10,29.94269377,-90.11221576,2
COMPLAINT OTHER,1,2018,10,29.92077092,-90.11510505,2
COMPLAINT OTHER,1,2018,10,30.04176436,-89.99303087,7
THEFT,0,2018,10,30.02925039,-89.99179991,7
AUTO THEFT,0,2018,10,29.96044612,-90.06257352,8
COMPLAINT OTHER,2,2018,10,30.15184189,-89.85760172,7
AUTO ACCIDENT,1,2018,10,29.9755828,-90.10234237,3
PROWLER,2,2018,10,29.9386009,-90.08488133,6
COMPLAINT OTHER,1,2018,10,30.03740147,-89.98798365,7
COMPLAINT OTHER,1,2018,10,29.95181406,-90.06727699,8
AREA CHECK,1,2018,10,29.94311105,-90.13433858,2
COMPLAINT OTHER,1,2018,10,29.92547034,-90.06975701,6
SIMPLE BURGLARY VEHICLE,0,2018,10,29.95057202,-90.06918609,8
TRAFFIC INCIDENT,1,2018,10,29.92939834,-90.03260058,4
SIMPLE BATTERY DOMESTIC,2,2018,10,29.95360677,-90.06566022,8
DISTURBANCE (OTHER),1,2018,10,29.94414278,-90.08668976,6
AREA CHECK,1,2018,10,30.00293975,-90.10950672,3
DISTURBANCE (OTHER),1,2018,10,29.94562348,-90.05143307,4
AUTO ACCIDENT,2,2018,10,30.00478258,-90.02601123,3
SILENT 911 CALL,2,2018,10,29.94030096,-90.02011169,4
UNAUTHORIZED USE OF VEHICLE,1,2018,10,29.96797661,-90.04660056,5
AREA CHECK,1,2018,10,29.92080141,-90.09485396,6
SIMPLE BATTERY DOMESTIC,2,2018,10,29.94605138,-90.08261639,6
"BURGLAR ALARM, SILENT",2,2018,10,29.93415446,-90.10976254,2
RETURN FOR ADDITIONAL INFO,1,2018,10,29.99783337,-90.12185928,3
THEFT,0,2018,10,29.93603722,-90.08760926,6
SIMPLE BATTERY,1,2018,10,29.94092245,-90.02007424,4
RETURN FOR ADDITIONAL INFO,1,2018,10,29.96010952,-90.10996095,2
"BURGLAR ALARM, SILENT",1,2018,10,30.00832903,-90.0634504,3
DISTURBANCE (OTHER),1,2018,10,29.9620185,-90.05807064,8
COMPLAINT OTHER,1,2018,10,29.95552589,-90.06830144,8
COMPLAINT OTHER,1,2018,10,29.97062974,-90.03445086,5
AUTO ACCIDENT,1,2018,10,29.99610529,-90.04983906,3
TRAFFIC INCIDENT,1,2018,10,29.92939834,-90.03260058,4
DIRECTED TRAFFIC ENFORCEMENT,1,2018,10,29.94527883,-90.10410291,2
SHOPLIFTING,0,2018,10,30.00376305,-90.03747988,3
THEFT BY FRAUD,0,2018,10,29.97262874,-90.05863396,5
COMPLAINT OTHER,1,2018,10,29.94295413,-90.08016571,6
AREA CHECK,1,2018,10,29.96797151,-90.11559673,2
FIGHT,2,2018,10,30.03472882,-89.98943074,7
THEFT,1,2018,10,29.96797661,-90.04660056,5
MEDICAL,2,2018,10,0,0,3
EXTORTION (THREATS),1,2018,10,29.99311066,-90.07437731,3
DISTURBANCE (OTHER),1,2018,10,30.03592185,-89.99118291,7
DIRECTED TRAFFIC ENFORCEMENT,1,2018,10,29.94973091,-90.10231465,2
DOMESTIC DISTURBANCE,2,2018,10,29.98000009,-90.06272731,5
DOMESTIC DISTURBANCE,2,2018,10,29.95926043,-90.06984257,1
AUTO ACCIDENT WITH INJURY,2,2018,10,29.91820382,-90.00973158,4
AUTO ACCIDENT,2,2018,10,29.96286033,-90.10113272,1
SHOPLIFTING,0,2018,10,29.99850283,-90.06111777,3
"BURGLAR ALARM, SILENT",2,2018,10,30.0240192,-90.01668027,7
COMPLAINT OTHER,1,2018,10,30.04663604,-89.98902813,7
"BURGLAR ALARM, SILENT",2,2018,10,30.01606088,-90.1041355,3
TRAFFIC INCIDENT,1,2018,10,29.95945859,-90.1116173,2
SHOPLIFTING,2,2018,10,29.92103631,-90.11659894,2
HIT & RUN,1,2018,10,29.95495697,-90.1310295,2
AREA CHECK,1,2018,10,29.96281623,-90.0896446,1
SUSPICIOUS PERSON,2,2018,10,29.96186452,-90.11596535,2
AREA CHECK,1,2018,10,29.98347092,-90.0968784,3
AUTO ACCIDENT,1,2018,10,29.98014937,-90.06720282,5
RETURN FOR ADDITIONAL INFO,1,2018,10,29.94529887,-90.09198713,6
FUGITIVE ATTACHMENT,1,2018,10,29.93829699,-90.08420444,6
AREA CHECK,1,2018,10,30.01167141,-90.10065541,3
DISTURBANCE (OTHER),1,2018,10,29.97236249,-90.05950486,5
TRAFFIC INCIDENT,1,2018,10,30.02646695,-90.00950448,7
MEDICAL,2,2018,10,0,0,1
MENTAL PATIENT,2,2018,10,0,0,6
DISTURBANCE (OTHER),1,2018,10,29.9771216,-90.04695718,5
SIMPLE CRIMINAL DAMAGE,1,2018,10,29.96380354,-90.08909471,1
BUSINESS CHECK,1,2018,10,29.96522069,-90.03094773,5
COMPLAINT OTHER,1,2018,10,29.97509846,-90.07681298,1
MUNICIPAL ATTACHMENT,1,2018,10,29.96022134,-90.09297397,1
"OBSCENITY, EXPOSING",1,2018,10,29.92312096,-90.0192714,4
FORGERY,1,2018,10,30.03870951,-89.97865597,7
SILENT 911 CALL,2,2018,10,29.92131621,-90.11713516,2
SUSPICIOUS PERSON,2,2018,10,29.95360677,-90.06566022,8
ARMED ROBBERY WITH KNIFE,2,2018,10,29.93072371,-90.00371066,4
SHOPLIFTING,1,2018,10,29.91196488,-89.99302319,4
AREA CHECK,1,2018,10,30.00448696,-90.10681174,3
COMPLAINT OTHER,1,2018,10,29.97346913,-90.05535237,5
LOST PROPERTY,0,2018,10,29.99324671,-90.09816357,3
LOST PROPERTY,0,2018,10,30.04973218,-89.95670651,7
MISSING ADULT,0,2018,10,29.96383523,-90.05797,8
SILENT 911 CALL,2,2018,10,30.04169517,-89.99313941,7
COMPLAINT OTHER,1,2018,10,29.96262281,-90.09473275,1
MEDICAL,2,2018,10,0,0,7
AUTO ACCIDENT,1,2018,10,29.93878099,-90.11032634,2
DISTURBANCE (OTHER),1,2018,10,29.98151493,-90.06482621,5
COMPLAINT OTHER,1,2018,10,29.94236822,-90.09446402,6
LOST PROPERTY,0,2018,10,29.95693653,-90.06847326,8
AREA CHECK,1,2018,10,30.01802631,-90.10118242,3
RETURN FOR ADDITIONAL INFO,0,2018,10,29.95894153,-90.11560437,2
AUTO ACCIDENT,1,2018,10,29.92860513,-90.09024735,6
DRUG VIOLATIONS,1,2018,10,29.95713155,-90.07271931,1
COMPLAINT OTHER,1,2018,10,29.94074885,-90.08774686,6
COMPLAINT OTHER,2,2018,10,29.97118243,-90.08994325,1
TRAFFIC INCIDENT,1,2018,10,29.97720082,-90.04838841,5
"BURGLAR ALARM, SILENT",2,2018,10,29.97923169,-90.05199064,5
COMPLAINT OTHER,1,2018,10,29.92352763,-90.0097566,4
COMPLAINT OTHER,1,2018,10,29.94983828,-90.03189416,4
AUTO ACCIDENT,1,2018,10,29.94139719,-90.12366279,2
COMPLAINT OTHER,1,2018,10,30.01790388,-90.00980204,7
COMPLAINT OTHER,1,2018,10,29.95700388,-90.09395151,6
COMPLAINT OTHER,1,2018,10,30.04680362,-89.97934334,7
DISTURBANCE (OTHER),1,2018,10,29.95949959,-90.06472896,8
AUTO ACCIDENT WITH INJURY,2,2018,10,29.96460858,-90.05638289,5
AUTO ACCIDENT WITH INJURY,2,2018,10,29.96460858,-90.05638289,5
AUTO ACCIDENT,1,2018,10,29.95249033,-90.06830063,8
COMPLAINT OTHER,1,2018,10,29.96514325,-90.09811168,1
AUTO ACCIDENT,1,2018,10,29.95736717,-90.08103383,1
"BURGLAR ALARM, SILENT",1,2018,10,30.00817025,-90.08001811,3
SUSPICIOUS PERSON,2,2018,10,29.96229981,-90.0580535,8
AUTO ACCIDENT,2,2018,10,29.99575194,-90.11538484,3
SIMPLE BURGLARY VEHICLE,1,2018,10,29.96405629,-90.05945225,8
AREA CHECK,1,2018,10,29.99004863,-90.11437291,3
DRUG VIOLATIONS,1,2018,10,29.95865277,-90.07143518,1
AREA CHECK,1,2018,10,29.96514325,-90.09811168,1
SIMPLE BATTERY DOMESTIC,2,2018,10,29.94723549,-90.02827534,4
"BURGLAR ALARM, SILENT",1,2018,10,30.01752988,-90.01881655,7
COMPLAINT OTHER,1,2018,10,29.94723549,-90.02827534,4
MISSING JUVENILE,1,2018,10,0,0,3
AUTO ACCIDENT,1,2018,10,29.95934849,-90.10351284,6
AUTO ACCIDENT,2,2018,10,29.96286033,-90.10113272,1
CRIMINAL DAMAGE DOMESTIC,2,2018,10,29.96533883,-90.06839419,1
COMPLAINT OTHER,1,2018,10,29.96044317,-90.05965913,8
BUSINESS CHECK,1,2018,10,29.97666,-90.047191,5
NOISE COMPLAINT,1,2018,10,29.95104711,-90.12801713,2
COMPLAINT OTHER,1,2018,10,29.96825746,-90.04716867,5
DISTURBANCE (OTHER),1,2018,10,29.95692058,-90.08003263,1
COMPLAINT OTHER,1,2018,10,29.92132197,-90.12726103,2
AREA CHECK,1,2018,10,29.96980788,-90.105787,3
COMPLAINT OTHER,1,2018,10,29.94919132,-90.03586628,4
"BURGLAR ALARM, SILENT",1,2018,10,30.01723311,-90.03873632,3
AUTO ACCIDENT,1,2018,10,29.97211081,-90.06519607,5
SIMPLE BURGLARY VEHICLE,2,2018,10,29.96655466,-90.06947686,1
AREA CHECK,1,2018,10,30.01936061,-90.10504255,3
THEFT,0,2018,10,29.94961799,-90.06645337,8
DISTURBANCE (OTHER),1,2018,10,29.95693726,-90.06224454,8
"BURGLAR ALARM, SILENT",2,2018,10,29.92237052,-90.08641269,6
COMPLAINT OTHER,1,2018,10,29.92584265,-90.07904236,6
COMPLAINT OTHER,1,2018,10,29.96683485,-90.12051119,2
COMPLAINT OTHER,2,2018,10,30.04734744,-89.96411126,7
"BURGLAR ALARM, SILENT",2,2018,10,29.91773663,-90.09552078,6
SUSPICIOUS PERSON,2,2018,10,30.01406968,-89.99086974,7
HIT & RUN,1,2018,10,29.99000186,-90.05898236,3
BUSINESS CHECK,1,2018,10,29.96761725,-90.04266847,5
AREA CHECK,1,2018,10,29.97244428,-90.0170727,5
"BURGLAR ALARM, SILENT",2,2018,10,29.95153953,-90.13516221,2
DISTURBANCE (OTHER),1,2018,10,29.95910185,-90.07383803,1
COMPLAINT OTHER,1,2018,10,29.95628022,-90.06775199,8
TRAFFIC INCIDENT,1,2018,10,29.9695681,-90.0141613,5
SIMPLE CRIMINAL DAMAGE,0,2018,10,29.94498706,-90.10538336,2
AUTO ACCIDENT,1,2018,10,29.94059302,-90.1242825,2
AREA CHECK,1,2018,10,30.00461444,-90.10822638,3
AUTO ACCIDENT,1,2018,10,29.94372484,-90.11309715,2
AUTO THEFT,0,2018,10,29.94410444,-90.06569353,8
MUNICIPAL ATTACHMENT,1,2018,10,30.03949673,-89.97751713,7
AREA CHECK,1,2018,10,29.98953716,-90.10802598,3
AUTO ACCIDENT,1,2018,10,29.95106344,-90.09700995,6
HIT & RUN,1,2018,10,29.91896238,-90.01098113,4
EXTORTION (THREATS),1,2018,10,30.03342644,-90.01950499,7
AREA CHECK,1,2018,10,29.95241655,-90.07532585,8
SIMPLE BURGLARY VEHICLE,1,2018,10,29.92260884,-90.00981625,4
RETURN FOR ADDITIONAL INFO,1,2018,10,30.00540813,-90.07471359,3
DISTURBANCE (OTHER),1,2018,10,29.96566445,-90.11022088,2
AREA CHECK,1,2018,10,29.98314595,-90.10735113,3
COMPLAINT OTHER,1,2018,10,29.95448735,-90.07078823,8
SHOPLIFTING,2,2018,10,30.01962905,-89.96252504,7
BUSINESS CHECK,1,2018,10,29.96522069,-90.03094773,5
TRAFFIC INCIDENT,1,2018,10,29.95586671,-90.0809767,1
AREA CHECK,1,2018,10,29.93903103,-90.0807134,6
COMPLAINT OTHER,2,2018,10,29.98153685,-90.06719003,5
THEFT,1,2018,10,29.95203723,-90.0703074,8
AREA CHECK,1,2018,10,29.98371413,-90.1050127,3
COMPLAINT OTHER,1,2018,10,29.9835338,-90.07705874,3
AUTO ACCIDENT WITH INJURY,2,2018,10,29.97104006,-90.09564087,1
MUNICIPAL ATTACHMENT,1,2018,10,29.95448735,-90.07078823,8
AUTO ACCIDENT WITH INJURY,2,2018,10,29.97438781,-90.10060076,1
MUNICIPAL ATTACHMENT,1,2018,10,29.95448735,-90.07078823,8
AREA CHECK,1,2018,10,30.01517973,-90.09912056,3
AREA CHECK,1,2018,10,29.96652192,-90.09899955,1
RETURN FOR ADDITIONAL INFO,1,2018,10,29.96084877,-90.09268395,1
COMPLAINT OTHER,1,2018,10,29.96551844,-90.11888354,2
COMPLAINT OTHER,2,2018,10,29.95875945,-90.07311593,1
COMPLAINT OTHER,1,2018,10,29.95470912,-90.06915346,8
AUTO ACCIDENT,1,2018,10,29.988194,-90.07025741,3
TRAFFIC INCIDENT,1,2018,10,29.938913,-90.08839212,6
COMPLAINT OTHER,1,2018,10,29.98684832,-90.08105471,3
AREA CHECK,1,2018,10,30.00002309,-90.11926872,3
MENTAL PATIENT,2,2018,10,0,0,5
COMPLAINT OTHER,1,2018,10,29.97359445,-90.0573737,5
AREA CHECK,1,2018,10,29.94727133,-90.06589883,8
TRAFFIC INCIDENT,1,2018,10,29.9776396,-90.06839027,5
"BURGLAR ALARM, SILENT",1,2018,10,29.92497739,-90.0183702,4
COMPLAINT OTHER,1,2018,10,29.97943469,-90.10187125,3
DISTURBANCE (OTHER),2,2018,10,30.01532514,-90.04438767,3
SUSPICIOUS PERSON,2,2018,10,30.04264276,-89.97519953,7
SUICIDE THREAT,2,2018,10,0,0,6
HIT & RUN,1,2018,10,29.92956274,-90.09174567,6
BICYCLE THEFT,1,2018,10,29.96139478,-90.06740137,8
DIRECTED TRAFFIC ENFORCEMENT,1,2018,10,30.00607769,-90.02924717,3
COMPLAINT OTHER,1,2018,10,29.95745637,-90.07319152,1
COMPLAINT OTHER,1,2018,10,29.95903166,-90.06528938,8
DISTURBANCE (OTHER),1,2018,10,29.92977783,-90.01941639,4
THEFT,1,2018,10,29.92083814,-90.10929091,2
COMPLAINT OTHER,1,2018,10,29.94008912,-90.10331723,2
FIGHT,2,2018,10,29.92625757,-90.07612229,6
AUTO ACCIDENT,1,2018,10,29.93812132,-90.09876205,2
TOW IMPOUNDED VEHICLE (PRIVATE),0,2018,10,29.95826471,-90.07219471,1
DISTURBANCE (OTHER),1,2018,10,29.9532761,-90.06900885,8
AREA CHECK,1,2018,10,29.91889837,-90.0943655,6
ABANDONED VEHICLE,1,2018,10,29.93925143,-90.04598816,4
"BURGLAR ALARM, SILENT",1,2018,10,29.94587017,-90.07420354,8
EXTORTION (THREATS),2,2018,10,29.98985019,-90.04717356,3
AREA CHECK,1,2018,10,29.91642033,-90.11835472,2
HOLD UP ALARM,2,2018,10,30.03891568,-89.99712113,7
COMPLAINT OTHER,1,2018,10,29.98073795,-90.11416643,3
"BURGLAR ALARM, SILENT",1,2018,10,30.02728452,-89.92353334,7
RETURN FOR ADDITIONAL INFO,1,2018,10,29.96076294,-90.09539721,1
COMPLAINT OTHER,1,2018,10,29.95875945,-90.07311593,1
COMPLAINT OTHER,1,2018,10,29.95874312,-90.06569937,8
SUSPICIOUS PERSON,2,2018,10,29.94146167,-90.08309318,6
AREA CHECK,1,2018,10,30.01838385,-90.1051636,3
COMPLAINT OTHER,1,2018,10,29.95895047,-90.06993714,1
SHOPLIFTING,0,2018,10,30.00376347,-90.03944779,3
WARR STOP WITH RELEASE,0,2018,10,29.95745637,-90.07319152,1
COMPLAINT OTHER,1,2018,10,29.96352053,-90.08956026,1
DOMESTIC DISTURBANCE,2,2018,10,29.93951256,-90.09512049,6
TRAFFIC INCIDENT,1,2018,10,29.96166872,-90.0740017,1
COMPLAINT OTHER,1,2018,10,29.97666,-90.047191,5
TRAFFIC INCIDENT,1,2018,10,29.94497063,-90.06747946,8
DISTURBANCE (OTHER),1,2018,10,29.94539259,-90.0404865,4
DOMESTIC DISTURBANCE,2,2018,10,30.0121326,-90.00356772,7
DOMESTIC DISTURBANCE,2,2018,10,29.96942255,-90.06818425,1
"BURGLAR ALARM, SILENT",2,2018,10,29.96270872,-90.03692275,5
BUSINESS CHECK,1,2018,10,29.96761725,-90.04266847,5
RETURN FOR ADDITIONAL INFO,1,2018,10,29.96143399,-90.12576781,2
DOMESTIC DISTURBANCE,1,2018,10,30.03518167,-89.9871727,7
DISTURBANCE (OTHER),1,2018,10,30.02000546,-90.01047039,7
SIMPLE BURGLARY VEHICLE,1,2018,10,30.00950045,-90.05204141,3
"BURGLAR ALARM, SILENT",1,2018,10,30.03855433,-89.96912037,7
TRAFFIC INCIDENT,1,2018,10,29.9392877,-90.08686805,6
COMPLAINT OTHER,1,2018,10,29.95896601,-90.065404,8
COMPLAINT OTHER,1,2018,10,30.03468812,-89.9884854,7
RETURN FOR ADDITIONAL INFO,1,2018,10,29.96462513,-90.05047821,5
SUSPICIOUS PERSON,2,2018,10,29.96313176,-90.10735655,2
HIT & RUN,1,2018,10,29.91517796,-90.12850176,2
COMPLAINT OTHER,1,2018,10,29.95865964,-90.06551588,8
AREA CHECK,1,2018,10,29.97046143,-90.09680783,1
FIGHT,2,2018,10,30.014841,-89.987984,7
BUSINESS CHECK,1,2018,10,29.91711324,-90.02167349,4
LOST PROPERTY,0,2018,10,29.93744448,-90.07502662,6
